objID,detectID,filterID,randomDetID,obsTime,ra,dec,raErr,decErr,extNSigma,airMass,psfFlux,psfFluxErr,psfMajorFWHM,psfMinorFWHM,psfTheta,psfCore,psfQf,psfQfPerfect,psfChiSq,psfLikelihood,apFlux,apFluxErr,apFillF,apRadius,sky,skyErr,infoFlag,infoFlag2,infoFlag3,kronFlux,kronFluxErr,kronRad
105602447161179868,153664531250001614,4,0.513613219851268,55637.6454945,244.71611555,-1.99217667,0.09482649713754654,0.09482649713754654,0.498991996049881,1.0904200077056885,3.1495201255893335e-05,5.4705101319996174e-06,1.5149500370025635,1.3477699756622314,20.42099952697754,0.09425880014896393,0.9979770183563232,0.9979770183563232,1.224410057067871,0.6177849769592285,3.646199911599979e-05,1.2026699778289185e-06,0.8965409994125366,3.335710048675537,0.00010255099914502352,8.499229807057418e-06,35651585,0,7342144,3.44182008120697e-05,1.085559961211402e-05,3.1188199520111084
105602447161179868,159144990550001970,3,0.229964179201018,55692.4501695,244.7160816,-1.99209994,0.04718039929866791,0.04718039929866791,0.12519699335098267,1.101349949836731,1.5487199561903253e-05,1.3387200397119159e-06,1.012179970741272,0.9815670251846313,-70.19499969482422,-0.09294530004262924,0.998399019241333,0.998399019241333,1.14860999584198,0.900367021560669,1.6995500118355267e-05,4.670739883749775e-07,0.8405370116233826,2.05226993560791,3.271669993409887e-05,2.6882100883085513e-06,35651585,0,7374912,1.4682300388813019e-05,2.2943399926589336e-06,1.875849962234497
105602447161179868,159146194550001814,3,0.0574371368227872,55692.4622069,244.7160842,-1.9920975,0.04252190142869949,0.04252190142869949,2.117300033569336,1.0895800590515137,1.757589961925987e-05,1.369279971186188e-06,1.0832200050354004,1.0482300519943237,74.05999755859375,-0.2115350067615509,0.9985560178756714,0.9985560178756714,1.142490029335022,0.03423450142145157,2.040069921349641e-05,5.07244010350405e-07,0.8645449876785278,2.308769941329956,3.139760156045668e-05,2.6438499389769277e-06,35651585,0,7374912,1.910130049509462e-05,2.476439931342611e-06,2.0531198978424072
105602447161179868,224862174120001937,4,0.081088135094464,56349.6219231,244.71606507,-1.99214379,0.10550499707460403,0.10550499707460403,-0.9510790109634399,1.1584899425506592,2.567289993749e-05,4.9675300033413805e-06,1.9415500164031982,1.873329997062683,-9.37971019744873,0.7505189776420593,0.9976869821548462,0.9976869821548462,1.1238800287246704,-0.34156399965286255,6.0278498494881205e-06,3.7965600085954065e-07,0.9249500036239624,4.869219779968262,5.945029988652095e-05,5.0293801905354485e-06,35651585,0,36735040,-999.0,-999.0,-999.0
105602447161179868,224863226120002058,4,0.281346482486787,56349.6324495,244.71605339,-1.99212349,0.07124499976634979,0.07124499976634979,0.12743300199508667,1.1325299739837646,3.05501016555354e-05,3.99171995013603e-06,1.6881099939346313,1.6707299947738647,51.79100036621094,0.3017759919166565,0.9987329840660095,0.9987329840660095,1.0649399757385254,0.8985980153083801,3.893659959430806e-05,9.674280363469734e-07,0.9238449931144714,4.1003899574279785,5.5151700507849455e-05,4.832800186704844e-06,35651585,0,7374912,2.9370299671427347e-05,6.150589797471184e-06,2.9526801109313965
105602447161179868,224766386120001772,5,0.555783835757322,56348.6640405,244.71604328,-1.99206011,0.09004779905080795,0.09004779905080795,0.7950400114059448,1.090649962425232,4.20241012761835e-05,6.939289960428141e-06,1.3747299909591675,1.2740800380706787,-58.86840057373047,0.17693200707435608,0.9988970160484314,0.9988970160484314,1.148650050163269,0.42659100890159607,3.516130163916387e-05,1.4386199609361938e-06,0.8996679782867432,3.0756399631500244,0.00011822299711639062,1.0585799827822484e-05,35651585,0,7374912,4.1857299947878346e-05,1.0197600204264745e-05,2.1949501037597656
105602447161179868,242727115050001549,4,0.369468455546972,56528.2715051,244.71607565,-1.99211154,0.03371350094676018,0.03371350094676018,-0.7797399759292603,1.2459800243377686,2.553369995439425e-05,1.5821999568288447e-06,0.8299720287322998,0.7394760251045227,83.65390014648438,0.11807700246572495,0.9990429878234863,0.9981799721717834,1.2104400396347046,-0.4355440139770508,2.145019971067086e-05,5.349909883989312e-07,0.8185110092163086,1.7899999618530273,7.451399869751185e-05,4.014169917354593e-06,35651585,0,7374912,1.9861799955833703e-05,2.7362900709704263e-06,1.5951900482177734
105602447161179868,236034140470002550,3,0.732334380720122,56461.3416671,244.71606897,-1.99212365,0.0588918998837471,0.0588918998837471,-0.1415639966726303,1.1058199405670166,1.366420019621728e-05,1.479549951000081e-06,1.28371000289917,1.0872100591659546,-89.9739990234375,-0.4258509874343872,0.9971259832382202,0.8268179893493652,1.06482994556427,-0.8874239921569824,1.1308899956929963e-05,3.815160027897946e-07,0.8684750199317932,2.300640106201172,4.218079993734136e-05,2.7417700039222836e-06,35651585,0,34880,1.1985000128333922e-05,2.0963400402251864e-06,1.6611299514770508
105602447161179868,236035247470002992,3,0.623183508052662,56461.3527469,244.71608804,-1.9920926,0.05425969883799553,0.05425969883799553,0.6052929759025574,1.0930299758911133,1.4344200280902442e-05,1.4309799780676258e-06,1.2303600311279297,1.0982799530029297,-84.51210021972656,-0.3937099874019623,0.9977070093154907,0.9977070093154907,1.0226099491119385,0.544983983039856,1.6945199604379013e-05,4.6620900207017257e-07,0.8684750199317932,2.300689935684204,4.113839895580895e-05,2.773220103335916e-06,35651585,0,7374912,1.585380050528329e-05,2.722870021898416e-06,2.197360038757324
105602447161179868,221567019550001378,5,0.619747165236387,56316.6703791,244.71608551,-1.99214218,0.0696301981806755,0.0696301981806755,-2.9416298866271973,1.3365999460220337,4.650140181183815e-05,5.933989996265154e-06,1.1219600439071655,1.0152599811553955,-69.86170196533203,0.08742070198059082,0.9972310066223145,0.9972310066223145,1.0955100059509277,-0.003264930099248886,3.5003500670427456e-05,1.4859000430078595e-06,0.8684750199317932,2.308109998703003,0.00011923899728571996,1.0641600056260359e-05,35651585,0,7374912,2.8243699489394203e-05,8.393710231757723e-06,1.7337900400161743
105602447161179868,261462493120002221,4,0.0195694919857844,56715.6252842,244.71610007,-1.99211985,0.02871919982135296,0.02871919982135296,-1.7555099725723267,1.1447499990463257,2.9832499421900138e-05,1.5713500260972069e-06,1.1210299730300903,0.9402999877929688,18.234800338745117,-0.283051997423172,0.9989290237426758,0.9989290237426758,1.0689400434494019,-0.07917240262031555,2.389290057180915e-05,5.563890113080561e-07,0.8684750199317932,2.3063700199127197,4.764400000567548e-05,3.0447899916907772e-06,35651585,0,7374912,2.5353900127811357e-05,2.3903999135654885e-06,1.71274995803833
